base,seed,kind,format,applied,vocab,expect,exit_code,outcome_ok,identical,planted,orig_found,found,decoys,orig_decoys_accused,decoys_accused,validator_vs_mutated,validator_compatible_expected,validator_vs_export,precision_lost,missed_outside_disabled,structure_status,disabled_schemes,low_confidence,llm_assist_calls,deterministic,error_message
variants_507,507,none,csv_messy,-,heldout,identical,0,True,True,4,4,4,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_507,507,none,csv_bom_tab,-,heldout,identical,0,True,True,4,4,4,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_507,507,none,csv_zip,-,heldout,identical,0,True,True,4,4,4,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_507,507,none,xlsx,-,heldout,identical,0,True,True,4,4,4,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_507,507,none,xlsx_messy,-,heldout,identical,0,True,True,4,4,4,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_507,507,none,xlsx_zip,-,heldout,identical,0,True,True,4,4,4,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_507,507,none,xlsx_numeric_clabe,-,heldout,degraded,0,True,False,4,4,2,4,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=213;bank_txns.to_clabe=213;employees.bank_clabe=22;vendors.bank_clabe=40,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
variants_507,507,none,single_csv,-,heldout,degraded,0,True,False,4,4,0,4,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
variants_508,508,rename_tables,sqlite,rename_tables,heldout,identical,0,True,True,5,5,5,9,0,0,fail,False,pass,,,adapted,,0,0,True,
variants_508,508,rename_columns,sqlite,rename_columns,heldout,identical,0,False,False,5,5,1,9,0,0,crash,False,pass,,,adapted,phantom_vendor;round_tripping;threshold_splitting;revenue_inflation,2,0,True,
variants_508,508,reorder_columns,sqlite,reorder_columns,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_508,508,extra_columns,sqlite,extra_columns,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,date_formats,sqlite,date_formats,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,amount_text,sqlite,amount_text,heldout,identical,0,True,True,5,5,5,9,0,0,crash,False,pass,,,adapted,,0,0,True,
variants_508,508,status_alternates,sqlite,status_alternates,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,rfc_prefix,sqlite,rfc_prefix,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,emp_id_format,sqlite,emp_id_format,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_508,508,emp_ref_format,sqlite,emp_ref_format,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,clabe_numeric,sqlite,clabe_numeric,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,null_tokens,sqlite,null_tokens,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,id_formats,sqlite,id_formats,heldout,identical,0,True,True,5,5,5,9,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_508,508,combo,sqlite,status_alternates+rfc_prefix+clabe_numeric+rename_tables+extra_columns,heldout,identical,0,True,True,5,5,5,9,0,0,fail,False,pass,,,adapted,,0,0,True,
variants_508,508,drop_optional,sqlite,drop_optional,heldout,degraded,0,True,False,5,5,4,9,0,0,pass,True,pass,,,adapted,threshold_splitting,0,0,True,
variants_508,508,drop_required,sqlite,drop_required,heldout,error,2,True,,5,5,,9,0,,,,,,,,,,,,"error: estate structure: required fields invoices.uuid, invoices.issuer_rfc, invoices.receiver_rfc, invoices.issue_date, invoices.total could not be located. Without them no finding can cite or reconcile an invoice, so the run stops instead of guessing. Tables seen: bank_txns(txn_id, date, from_clab"
variants_508,508,none,csv_dir,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,csv_messy,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,csv_bom_tab,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,csv_zip,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,xlsx,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,xlsx_messy,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,xlsx_zip,-,heldout,identical,0,True,True,5,5,5,9,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_508,508,none,xlsx_numeric_clabe,-,heldout,degraded,0,True,False,5,5,2,9,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=244;bank_txns.to_clabe=244;employees.bank_clabe=22;vendors.bank_clabe=42,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
variants_508,508,none,single_csv,-,heldout,degraded,0,True,False,5,5,0,9,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
variants_509,509,rename_tables,sqlite,rename_tables,heldout,identical,0,True,True,5,5,5,8,0,0,fail,False,pass,,,adapted,,0,0,True,
variants_509,509,rename_columns,sqlite,rename_columns,heldout,identical,0,False,False,5,5,4,8,0,0,crash,False,pass,,,adapted,threshold_splitting,2,0,True,
variants_509,509,reorder_columns,sqlite,reorder_columns,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_509,509,extra_columns,sqlite,extra_columns,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,date_formats,sqlite,date_formats,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,amount_text,sqlite,amount_text,heldout,identical,0,True,True,5,5,5,8,0,0,crash,False,pass,,,adapted,,0,0,True,
variants_509,509,status_alternates,sqlite,status_alternates,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,rfc_prefix,sqlite,rfc_prefix,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,emp_id_format,sqlite,emp_id_format,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_509,509,emp_ref_format,sqlite,emp_ref_format,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,clabe_numeric,sqlite,clabe_numeric,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,null_tokens,sqlite,null_tokens,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_509,509,id_formats,sqlite,id_formats,heldout,identical,0,True,True,5,5,5,8,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_509,509,combo,sqlite,date_formats+clabe_numeric+id_formats+rename_columns+reorder_columns,heldout,identical,0,False,False,5,5,3,8,0,0,crash,False,pass,,,adapted,kickback;threshold_splitting,1,0,True,
variants_509,509,drop_optional,sqlite,drop_optional,heldout,degraded,0,True,False,5,5,3,8,0,0,pass,False,pass,,,adapted,phantom_vendor;threshold_splitting,0,0,True,
variants_509,509,drop_required,sqlite,drop_required,heldout,error,2,True,,5,5,,8,0,,,,,,,,,,,,"error: estate structure: required fields invoices.uuid, invoices.issuer_rfc, invoices.receiver_rfc, invoices.issue_date, invoices.total could not be located. Without them no finding can cite or reconcile an invoice, so the run stops instead of guessing. Tables seen: bank_txns(txn_id, date, from_clab"
variants_509,509,none,csv_dir,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,csv_messy,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,csv_bom_tab,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,csv_zip,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,xlsx,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,xlsx_messy,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,xlsx_zip,-,heldout,identical,0,True,True,5,5,5,8,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_509,509,none,xlsx_numeric_clabe,-,heldout,degraded,0,True,False,5,5,2,8,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=228;bank_txns.to_clabe=228;employees.bank_clabe=22;vendors.bank_clabe=43,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
variants_509,509,none,single_csv,-,heldout,degraded,0,True,False,5,5,0,8,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
variants_510,510,rename_tables,sqlite,rename_tables,heldout,identical,0,True,True,3,3,3,4,0,0,fail,False,pass,,,adapted,,0,0,True,
variants_510,510,rename_columns,sqlite,rename_columns,heldout,identical,0,False,False,3,3,3,4,0,0,crash,False,pass,,,adapted,threshold_splitting,2,0,True,
variants_510,510,reorder_columns,sqlite,reorder_columns,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_510,510,extra_columns,sqlite,extra_columns,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,date_formats,sqlite,date_formats,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,amount_text,sqlite,amount_text,heldout,identical,0,True,True,3,3,3,4,0,0,crash,False,pass,,,adapted,,0,0,True,
variants_510,510,status_alternates,sqlite,status_alternates,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,rfc_prefix,sqlite,rfc_prefix,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,emp_id_format,sqlite,emp_id_format,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_510,510,emp_ref_format,sqlite,emp_ref_format,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,clabe_numeric,sqlite,clabe_numeric,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,null_tokens,sqlite,null_tokens,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,id_formats,sqlite,id_formats,heldout,identical,0,True,True,3,3,3,4,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_510,510,combo,sqlite,status_alternates+emp_id_format+rename_tables+extra_columns,heldout,identical,0,True,True,3,3,3,4,0,0,fail,False,pass,,,adapted,,0,0,True,
variants_510,510,drop_optional,sqlite,drop_optional,heldout,degraded,0,True,False,3,3,2,4,0,0,pass,False,pass,,,adapted,phantom_vendor;threshold_splitting,0,0,True,
variants_510,510,drop_required,sqlite,drop_required,heldout,error,2,True,,3,3,,4,0,,,,,,,,,,,,"error: estate structure: required fields invoices.uuid, invoices.issuer_rfc, invoices.receiver_rfc, invoices.issue_date, invoices.total could not be located. Without them no finding can cite or reconcile an invoice, so the run stops instead of guessing. Tables seen: bank_txns(txn_id, date, from_clab"
variants_510,510,none,csv_dir,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,csv_messy,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,csv_bom_tab,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,csv_zip,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,xlsx,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,xlsx_messy,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,xlsx_zip,-,heldout,identical,0,True,True,3,3,3,4,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_510,510,none,xlsx_numeric_clabe,-,heldout,degraded,0,True,False,3,3,1,4,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=237;bank_txns.to_clabe=237;employees.bank_clabe=22;vendors.bank_clabe=39,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
variants_510,510,none,single_csv,-,heldout,degraded,0,True,False,3,3,0,4,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
