base,seed,kind,format,applied,vocab,expect,exit_code,outcome_ok,identical,planted,orig_found,found,decoys,orig_decoys_accused,decoys_accused,validator_vs_mutated,validator_compatible_expected,validator_vs_export,precision_lost,missed_outside_disabled,structure_status,disabled_schemes,low_confidence,llm_assist_calls,deterministic,error_message
variants_2,2,none,csv_zip,-,tuning,identical,0,True,True,3,3,3,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_2,2,none,xlsx,-,tuning,identical,0,True,True,3,3,3,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_2,2,none,xlsx_messy,-,tuning,identical,0,True,True,3,3,3,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_2,2,none,xlsx_zip,-,tuning,identical,0,True,True,3,3,3,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_2,2,none,xlsx_numeric_clabe,-,tuning,degraded,0,True,False,3,3,1,10,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=235;bank_txns.to_clabe=235;employees.bank_clabe=22;vendors.bank_clabe=42,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
variants_2,2,none,single_csv,-,tuning,degraded,0,True,False,3,3,0,10,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
variants_3,3,rename_tables,sqlite,rename_tables,tuning,identical,0,True,True,4,4,4,5,0,0,fail,False,pass,,,adapted,,0,0,True,
variants_3,3,rename_columns,sqlite,rename_columns,tuning,identical,0,True,True,4,4,4,5,0,0,crash,False,pass,,,adapted,,0,0,True,
variants_3,3,reorder_columns,sqlite,reorder_columns,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_3,3,extra_columns,sqlite,extra_columns,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,date_formats,sqlite,date_formats,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,amount_text,sqlite,amount_text,tuning,identical,0,True,True,4,4,4,5,0,0,crash,False,pass,,,adapted,,0,0,True,
variants_3,3,status_alternates,sqlite,status_alternates,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,rfc_prefix,sqlite,rfc_prefix,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,emp_id_format,sqlite,emp_id_format,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_3,3,emp_ref_format,sqlite,emp_ref_format,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,clabe_numeric,sqlite,clabe_numeric,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,null_tokens,sqlite,null_tokens,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
variants_3,3,id_formats,sqlite,id_formats,tuning,identical,0,True,True,4,4,4,5,0,0,pass,True,pass,,,adapted,,0,0,True,
variants_3,3,combo,sqlite,emp_id_format+null_tokens+rename_columns+extra_columns,tuning,identical,0,True,True,4,4,4,5,0,0,crash,False,pass,,,adapted,,0,0,True,
variants_3,3,drop_optional,sqlite,drop_optional,tuning,degraded,0,True,False,4,4,3,5,0,0,pass,True,pass,,,adapted,kickback,0,0,True,
variants_3,3,drop_required,sqlite,drop_required,tuning,error,2,True,,4,4,,5,0,,,,,,,,,,,,"error: estate structure: required fields invoices.uuid, invoices.issuer_rfc, invoices.receiver_rfc, invoices.issue_date, invoices.total could not be located. Without them no finding can cite or reconcile an invoice, so the run stops instead of guessing. Tables seen: bank_txns(txn_id, date, from_clab"
variants_3,3,none,csv_dir,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,csv_messy,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,csv_bom_tab,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,csv_zip,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,xlsx,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,xlsx_messy,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,xlsx_zip,-,tuning,identical,0,True,True,4,4,4,5,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
variants_3,3,none,xlsx_numeric_clabe,-,tuning,degraded,0,True,False,4,4,1,5,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=230;bank_txns.to_clabe=230;employees.bank_clabe=22;vendors.bank_clabe=40,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
variants_3,3,none,single_csv,-,tuning,degraded,0,True,False,4,4,0,5,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
external_seed_103,103,rename_tables,sqlite,rename_tables,tuning,identical,0,True,True,10,10,10,10,0,0,fail,False,pass,,,adapted,,0,0,True,
external_seed_103,103,rename_columns,sqlite,rename_columns,tuning,identical,0,True,True,10,10,10,10,0,0,crash,False,pass,,,adapted,,0,0,True,
external_seed_103,103,reorder_columns,sqlite,reorder_columns,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
external_seed_103,103,extra_columns,sqlite,extra_columns,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,date_formats,sqlite,date_formats,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,amount_text,sqlite,amount_text,tuning,identical,0,True,True,10,10,10,10,0,0,crash,False,pass,,,adapted,,0,0,True,
external_seed_103,103,status_alternates,sqlite,status_alternates,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,rfc_prefix,sqlite,rfc_prefix,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,emp_id_format,sqlite,emp_id_format,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,n/a (identity),,,identity,,0,0,True,
external_seed_103,103,emp_ref_format,sqlite,emp_ref_format,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,clabe_numeric,sqlite,clabe_numeric,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,null_tokens,sqlite,null_tokens,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,id_formats,sqlite,id_formats,tuning,identical,0,True,True,10,10,10,10,0,0,pass,True,pass,,,adapted,,0,0,True,
external_seed_103,103,combo,sqlite,amount_text+emp_ref_format+id_formats+rename_columns+reorder_columns,tuning,identical,0,True,True,10,10,10,10,0,0,crash,False,pass,,,adapted,,0,0,True,
external_seed_103,103,drop_optional,sqlite,drop_optional,tuning,degraded,0,True,False,10,10,6,10,0,0,pass,False,pass,,,adapted,phantom_vendor;threshold_splitting,0,0,True,
external_seed_103,103,drop_required,sqlite,drop_required,tuning,error,2,True,,10,10,,10,0,,,,,,,,,,,,"error: estate structure: required fields invoices.issuer_rfc could not be located. Without them no finding can cite or reconcile an invoice, so the run stops instead of guessing. Tables seen: bank_txns(txn_id, date, from_clabe, to_clabe, amount, reference, channel); contracts(contract_id, vendor_rfc"
external_seed_103,103,none,csv_dir,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,csv_messy,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,csv_bom_tab,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,csv_zip,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,xlsx,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,xlsx_messy,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,xlsx_zip,-,tuning,identical,0,True,True,10,10,10,10,0,0,n/a (not SQLite),False,pass,,,adapted,,0,0,True,
external_seed_103,103,none,xlsx_numeric_clabe,-,tuning,degraded,0,True,False,10,10,4,10,0,0,n/a (not SQLite),False,pass,bank_txns.from_clabe=800;bank_txns.to_clabe=800;employees.bank_clabe=3500;vendors.bank_clabe=80,,adapted,kickback;round_tripping;revenue_inflation,0,0,True,
external_seed_103,103,none,single_csv,-,tuning,degraded,0,True,False,10,10,0,10,0,0,n/a (not SQLite),False,pass,,,adapted,phantom_vendor;kickback;round_tripping;threshold_splitting;revenue_inflation,0,0,True,
